'attr_id1','attr_id2','schema_matching_similarity_score'
6209,7823,0.63
6237,7823,0.58
6262,7823,0.64
6289,7823,0.63
6323,7823,0.64
6344,7823,0.63
6352,7823,0.64
6383,7823,0.64
5657,7824,0.54
5668,7824,0.53
5680,7824,0.53
5681,7824,0.53
5684,7824,0.54
5729,7824,0.53
5790,7824,0.53
5815,7824,0.53
5817,7824,0.53
5843,7824,0.53
5955,7824,0.54
5983,7824,0.54
5985,7824,0.54
5986,7824,0.54
6011,7824,0.54
6042,7824,0.54
6069,7824,0.54
6181,7824,0.54
6209,7824,0.54
6262,7824,0.54
6289,7824,0.53
6323,7824,0.53
6344,7824,0.54
6352,7824,0.54
6383,7824,0.53
6404,7838,0.59
5620,7853,0.61
5621,7853,0.61
5622,7853,0.61
5623,7853,0.61
5624,7853,0.61
5625,7853,0.61
5626,7853,0.61
5627,7853,0.61
5628,7853,0.61
5629,7853,0.62
5630,7853,0.62
5631,7853,0.62
5632,7853,0.62
5633,7853,0.62
5634,7853,0.62
5635,7853,0.62
5636,7853,0.62
5637,7853,0.62
5638,7853,0.62
5639,7853,0.62
5640,7853,0.62
5641,7853,0.62
5642,7853,0.62
5643,7853,0.62
5644,7853,0.62
5645,7853,0.62
5646,7853,0.62
5647,7853,0.62
5648,7853,0.62
5649,7853,0.62
5650,7853,0.62
5651,7853,0.62
5652,7853,0.62
5653,7853,0.62
5654,7853,0.62
5655,7853,0.62
5656,7853,0.62
5669,7853,0.62
5670,7853,0.62
5671,7853,0.62
5672,7853,0.62
5673,7853,0.62
5674,7853,0.62
5675,7853,0.62
5676,7853,0.62
5677,7853,0.62
5678,7853,0.62
5679,7853,0.62
5682,7853,0.62
5683,7853,0.62
5700,7853,0.62
5701,7853,0.62
5702,7853,0.62
5703,7853,0.62
5704,7853,0.62
5705,7853,0.62
5706,7853,0.62
5707,7853,0.62
5730,7853,0.61
5731,7853,0.61
5732,7853,0.61
5733,7853,0.61
5734,7853,0.61
5735,7853,0.61
5758,7853,0.61
5759,7853,0.61
5760,7853,0.61
5761,7853,0.61
5762,7853,0.61
5787,7853,0.61
5788,7853,0.61
5789,7853,0.61
5816,7853,0.61
5844,7853,0.61
5871,7853,0.61
5872,7853,0.61
5899,7853,0.61
5900,7853,0.61
5927,7853,0.61
5928,7853,0.61
5956,7853,0.61
5984,7853,0.61
6012,7853,0.61
6013,7853,0.61
6014,7853,0.61
6039,7853,0.61
6040,7853,0.61
6041,7853,0.61
6068,7853,0.61
6096,7853,0.61
6124,7853,0.61
6125,7853,0.61
6152,7853,0.61
6153,7853,0.61
6179,7853,0.61
6180,7853,0.61
6207,7853,0.61
6208,7853,0.61
6235,7853,0.61
6236,7853,0.61
6263,7853,0.61
6264,7853,0.61
6265,7853,0.61
6290,7853,0.61
6291,7853,0.61
6292,7853,0.61
6293,7853,0.61
6316,7853,0.61
6317,7853,0.61
6318,7853,0.61
6319,7853,0.61
6320,7853,0.61
6321,7853,0.61
6322,7853,0.61
6345,7853,0.61
6346,7853,0.61
6347,7853,0.61
6348,7853,0.61
6349,7853,0.61
6350,7853,0.61
6351,7853,0.61
6372,7853,0.61
6373,7853,0.61
6374,7853,0.61
6375,7853,0.61
6376,7853,0.61
6377,7853,0.61
6378,7853,0.61
6379,7853,0.61
6380,7853,0.61
6381,7853,0.61
6382,7853,0.61
6404,7858,0.72
5657,8772,0.64
5668,8772,0.64
5680,8772,0.64
5681,8772,0.64
5684,8772,0.64
5699,8772,0.58
5729,8772,0.63
5790,8772,0.63
5815,8772,0.63
5817,8772,0.63
5843,8772,0.63
5955,8772,0.63
5957,8772,0.58
5983,8772,0.63
5985,8772,0.63
5986,8772,0.63
6011,8772,0.63
6042,8772,0.63
6069,8772,0.63
6097,8772,0.63
6151,8772,0.58
6181,8772,0.63
6209,8772,0.63
6237,8772,0.58
6262,8772,0.63
6289,8772,0.63
6323,8772,0.63
6344,8772,0.63
6352,8772,0.63
6383,8772,0.63
6404,8798,0.58
5657,8840,0.52
5668,8840,0.52
5680,8840,0.51
5681,8840,0.52
5684,8840,0.52
5729,8840,0.51
5790,8840,0.51
5815,8840,0.51
5817,8840,0.51
5843,8840,0.52
5955,8840,0.52
5983,8840,0.52
5985,8840,0.52
5986,8840,0.52
6011,8840,0.52
6042,8840,0.52
6069,8840,0.52
6097,8840,0.52
6181,8840,0.52
6209,8840,0.52
6262,8840,0.52
6289,8840,0.52
6323,8840,0.52
6344,8840,0.52
6352,8840,0.52
6383,8840,0.52
6404,8842,0.6
6404,8843,0.66
6404,8844,0.73
6404,8845,0.82
6404,8846,0.82
6404,8847,0.74
6404,8848,0.74
6404,8849,0.76
6404,8850,0.77
6404,8851,0.74
6404,8852,0.82
6404,8853,0.88
6404,8854,0.74
6404,8855,0.64
6404,8857,0.61
6404,8858,0.65
6404,8859,0.79
6404,8860,0.75
6404,8861,0.74
6404,8862,0.67
6404,8863,0.76
6404,8864,0.7
6404,8865,0.7
6404,8866,0.71
6404,8867,0.7
6404,8868,0.73
6404,8869,0.73
6404,8870,0.75
6404,8871,0.61
6404,8873,0.64
6404,8874,0.67
6404,8875,0.73
6404,8878,0.67
6404,8879,0.67
6404,8880,0.65
6404,8881,0.67
6404,8882,0.65
6404,8883,0.67
6404,8884,0.79
6404,8885,0.76
6404,8886,0.75
6404,8887,0.61
6404,8889,0.67
6404,8890,0.65
6404,8891,0.65
6404,8892,0.65
6404,8893,0.66
6404,8894,0.61
6404,8896,0.61
6404,8897,0.61
6404,8898,0.64
6404,8899,0.65
6404,8900,0.69
6404,8901,0.79
6404,8902,0.79
6404,8903,0.51
6404,8905,0.67
6404,8906,0.79
6404,8907,0.67
6404,8908,0.65
6404,8909,0.67
6404,8910,0.61
6404,8911,0.61
6404,8912,0.64
6404,8913,0.65
6404,8915,0.69
6404,8916,0.73
6404,8917,0.79
6404,8918,0.65
6404,8920,0.61
6404,8921,0.79
6404,8922,0.79
6404,8923,0.79
6404,8924,0.72
6404,8925,0.67
6404,8926,0.67
6404,8927,0.67
6404,8928,0.79
6404,8929,0.79
6404,8930,0.79
6404,8931,0.73
6404,8932,0.65
6404,8933,0.64
6404,8934,0.61
6404,8936,0.61
6404,8937,0.79
6404,8938,0.77
6404,8939,0.77
6404,8940,0.76
6404,8941,0.74
6404,8942,0.74
6404,8943,0.74
6404,8944,0.75
6404,8945,0.75
6404,8946,0.75
6404,8947,0.79
6404,8948,0.65
6404,8950,0.61
6404,8952,0.63
6404,8953,0.79
6404,8954,0.79
6404,8955,0.79
6404,8956,0.79
6404,8957,0.77
6404,8958,0.74
6404,8959,0.75
6404,8960,0.71
6404,8961,0.75
6404,8962,0.75
6404,8963,0.79
6404,8964,0.67
6404,8965,0.61
6404,8966,0.61
6404,8968,0.67
6404,8969,0.74
6404,8970,0.76
6404,8971,0.77
6404,8972,0.77
6404,8973,0.76
6404,8974,0.74
6404,8975,0.75
6404,8976,0.71
6404,8977,0.72
6404,8978,0.75
6404,8979,0.74
6404,8980,0.74
6404,8981,0.75
6404,8982,0.79
6404,8984,0.79
6404,8985,0.74
6404,8988,0.65
6404,8989,0.67
6404,8990,0.69
6404,8991,0.79
6404,8992,0.77
6404,8993,0.79
6404,8994,0.79
6404,8995,0.77
6404,8996,0.75
6404,8997,0.71
6404,8998,0.74
6404,8999,0.51
6404,9000,0.79
6404,9001,0.74
6404,9002,0.79
6404,9003,0.66
6404,9004,0.66
6404,9005,0.65
6404,9006,0.63
6404,9007,0.63
6404,9008,0.66
6404,9009,0.63
6404,9010,0.66
6404,9011,0.67
6404,9012,0.76
6404,9013,0.72
6404,9014,0.74
6404,9015,0.61
6404,9016,0.77
6404,9017,0.72
6404,9018,0.79
6404,9019,0.65
6404,9020,0.61
6404,9021,0.61
6404,9026,0.61
6404,9027,0.66
6404,9028,0.79
6404,9029,0.75
6404,9030,0.75
6404,9031,0.61
6404,9032,0.77
6404,9033,0.69
6404,9034,0.76
6404,9035,0.65
6404,9036,0.61
6404,9038,0.51
6404,9040,0.61
6404,9041,0.61
6404,9042,0.65
6404,9043,0.73
6404,9044,0.75
6404,9045,0.74
6404,9046,0.79
6404,9048,0.65
6404,9049,0.72
6404,9050,0.71
6404,9051,0.75
6404,9052,0.79
6404,9053,0.65
6404,9054,0.65
6404,9055,0.65
6404,9056,0.69
6404,9057,0.79
6404,9058,0.75
6404,9060,0.69
6404,9061,0.74
6404,9062,0.65
6404,9064,0.61
6404,9065,0.74
6404,9066,0.83
6404,9067,0.69
6404,9068,0.74
6404,9069,0.75
6404,9070,0.76
6404,9071,0.75
6404,9072,0.75
6404,9073,0.72
6404,9074,0.81
6404,9075,0.82
6404,9076,0.75
6404,9077,0.69
6404,9078,0.61
6404,9082,0.61
6404,9083,0.69
6404,9084,0.74
6404,9085,0.7
6404,9086,0.81
6404,9087,0.69
6404,9088,0.71
6404,9089,0.77
6404,9090,0.66
6404,9091,0.61
5680,9092,0.51
5657,9094,0.52
5668,9094,0.52
5680,9094,0.52
5681,9094,0.51
5684,9094,0.51
5729,9094,0.51
5790,9094,0.51
5815,9094,0.51
5817,9094,0.51
5843,9094,0.51
5955,9094,0.51
5983,9094,0.51
5985,9094,0.51
5986,9094,0.51
6011,9094,0.51
6042,9094,0.51
6069,9094,0.51
6097,9094,0.51
6181,9094,0.51
6209,9094,0.51
6262,9094,0.51
6289,9094,0.51
6323,9094,0.51
6344,9094,0.52
6352,9094,0.51
6383,9094,0.51
5657,9095,0.62
5668,9095,0.62
5680,9095,0.61
5681,9095,0.61
5684,9095,0.61
5699,9095,0.52
5729,9095,0.61
5790,9095,0.61
5815,9095,0.61
5817,9095,0.61
5843,9095,0.61
5955,9095,0.61
5957,9095,0.52
5983,9095,0.61
5985,9095,0.61
5986,9095,0.61
6011,9095,0.61
6042,9095,0.61
6069,9095,0.61
6097,9095,0.61
6151,9095,0.52
6181,9095,0.62
6209,9095,0.61
6237,9095,0.52
6262,9095,0.61
6289,9095,0.61
6323,9095,0.61
6344,9095,0.62
6352,9095,0.61
6383,9095,0.61
6404,9128,0.78
5657,9143,0.64
5668,9143,0.63
5680,9143,0.63
5681,9143,0.64
5684,9143,0.63
5699,9143,0.59
5729,9143,0.63
5790,9143,0.63
5815,9143,0.63
5817,9143,0.64
5843,9143,0.64
5955,9143,0.63
5957,9143,0.59
5983,9143,0.63
5985,9143,0.63
5986,9143,0.63
6011,9143,0.64
6042,9143,0.64
6069,9143,0.63
6097,9143,0.64
6151,9143,0.59
6181,9143,0.64
6209,9143,0.63
6237,9143,0.59
6262,9143,0.63
6289,9143,0.63
6323,9143,0.63
6344,9143,0.64
6352,9143,0.63
5657,9144,0.53
5668,9144,0.54
5680,9144,0.53
5681,9144,0.54
5684,9144,0.53
5729,9144,0.53
5790,9144,0.53
5815,9144,0.54
5817,9144,0.54
5843,9144,0.54
5955,9144,0.53
5983,9144,0.53
5985,9144,0.53
5986,9144,0.53
6011,9144,0.54
6042,9144,0.54
6069,9144,0.53
6097,9144,0.53
6181,9144,0.54
6209,9144,0.54
6262,9144,0.53
6289,9144,0.53
6323,9144,0.53
6344,9144,0.54
6352,9144,0.53
6383,9144,0.53
5657,9146,0.64
5668,9146,0.63
5680,9146,0.64
5681,9146,0.63
5684,9146,0.63
5699,9146,0.58
5729,9146,0.64
5790,9146,0.64
5815,9146,0.64
5817,9146,0.64
5843,9146,0.63
5955,9146,0.64
5957,9146,0.59
5983,9146,0.64
5985,9146,0.64
5986,9146,0.64
6011,9146,0.64
6042,9146,0.64
6069,9146,0.63
6097,9146,0.63
6151,9146,0.59
6181,9146,0.63
6209,9146,0.63
6237,9146,0.59
6262,9146,0.64
6289,9146,0.63
6323,9146,0.63
6352,9146,0.64
6383,9146,0.63
5657,9147,0.64
5668,9147,0.63
5680,9147,0.63
5681,9147,0.64
5684,9147,0.63
5699,9147,0.58
5729,9147,0.63
5790,9147,0.63
5815,9147,0.63
5817,9147,0.63
5843,9147,0.64
5955,9147,0.64
5957,9147,0.59
5983,9147,0.64
5985,9147,0.64
5986,9147,0.64
6011,9147,0.64
6042,9147,0.64
6069,9147,0.63
6097,9147,0.63
6151,9147,0.59
6181,9147,0.64
6209,9147,0.63
6237,9147,0.58
6262,9147,0.64
6289,9147,0.63
6383,9147,0.63
6404,9148,0.55
6404,9149,0.83
6404,9189,0.61
6404,9197,0.55
6404,9676,0.52
6404,9684,0.55
6404,9705,0.58
6404,9710,0.56
5657,9722,0.54
5668,9722,0.54
5680,9722,0.54
5681,9722,0.53
5684,9722,0.54
5729,9722,0.54
5790,9722,0.54
5815,9722,0.54
5817,9722,0.54
5843,9722,0.53
5955,9722,0.54
5983,9722,0.54
5985,9722,0.54
5986,9722,0.54
6011,9722,0.53
6042,9722,0.53
6069,9722,0.54
6097,9722,0.54
6181,9722,0.53
6209,9722,0.54
6262,9722,0.54
6289,9722,0.54
6323,9722,0.54
6344,9722,0.53
6352,9722,0.54
6383,9722,0.54
6404,9723,0.57
5657,9724,0.54
5668,9724,0.53
5680,9724,0.54
5681,9724,0.54
5684,9724,0.54
5729,9724,0.54
5790,9724,0.54
5815,9724,0.54
5817,9724,0.54
5843,9724,0.53
5955,9724,0.54
5983,9724,0.53
5985,9724,0.54
5986,9724,0.54
6011,9724,0.54
6042,9724,0.53
6069,9724,0.53
6097,9724,0.53
6181,9724,0.54
6209,9724,0.54
6262,9724,0.53
6289,9724,0.54
6323,9724,0.53
6344,9724,0.54
6352,9724,0.54
6383,9724,0.53
5657,9725,0.53
5668,9725,0.54
5680,9725,0.53
5681,9725,0.53
5684,9725,0.53
5729,9725,0.53
5790,9725,0.53
5815,9725,0.53
5817,9725,0.53
5843,9725,0.53
5955,9725,0.54
5983,9725,0.54
5985,9725,0.53
5986,9725,0.54
6011,9725,0.53
6042,9725,0.53
6069,9725,0.53
6097,9725,0.53
6181,9725,0.54
6209,9725,0.54
6262,9725,0.53
6289,9725,0.54
6323,9725,0.54
6344,9725,0.53
6352,9725,0.53
5657,9726,0.53
5668,9726,0.53
5680,9726,0.53
5681,9726,0.53
5684,9726,0.53
5729,9726,0.53
5790,9726,0.53
5815,9726,0.53
5817,9726,0.53
5843,9726,0.53
5955,9726,0.53
5983,9726,0.53
5985,9726,0.53
5986,9726,0.53
6011,9726,0.53
6042,9726,0.53
6069,9726,0.53
6097,9726,0.53
6181,9726,0.53
6209,9726,0.53
6262,9726,0.53
6289,9726,0.53
6323,9726,0.53
6344,9726,0.53
6352,9726,0.53
6383,9726,0.53
5657,9727,0.53
5668,9727,0.53
5680,9727,0.53
5681,9727,0.53
5684,9727,0.53
5729,9727,0.53
5790,9727,0.53
5815,9727,0.53
5817,9727,0.53
5843,9727,0.53
5955,9727,0.53
5983,9727,0.53
5985,9727,0.53
5986,9727,0.53
6011,9727,0.53
6042,9727,0.53
6069,9727,0.53
6097,9727,0.53
6181,9727,0.53
6209,9727,0.53
6262,9727,0.53
6289,9727,0.53
6323,9727,0.53
6383,9727,0.53
5657,9728,0.53
5668,9728,0.53
5680,9728,0.53
5681,9728,0.53
5684,9728,0.53
5729,9728,0.53
5790,9728,0.53
5815,9728,0.53
5817,9728,0.53
5843,9728,0.53
5955,9728,0.53
5983,9728,0.53
5985,9728,0.53
5986,9728,0.53
6011,9728,0.53
6042,9728,0.53
6069,9728,0.53
6097,9728,0.53
6181,9728,0.53
6209,9728,0.53
6262,9728,0.53
6289,9728,0.53
6323,9728,0.53
6344,9728,0.53
6352,9728,0.53
6383,9728,0.53
5657,9729,0.53
5668,9729,0.54
5680,9729,0.53
5681,9729,0.53
5684,9729,0.53
5729,9729,0.53
5790,9729,0.53
5815,9729,0.53
5817,9729,0.53
5843,9729,0.53
5955,9729,0.54
5983,9729,0.54
5985,9729,0.53
5986,9729,0.54
6011,9729,0.53
6042,9729,0.53
6069,9729,0.53
6097,9729,0.53
6181,9729,0.54
6209,9729,0.54
6262,9729,0.53
6289,9729,0.54
6352,9729,0.53
6383,9729,0.53
5657,9730,0.53
5668,9730,0.53
5680,9730,0.53
5681,9730,0.53
5684,9730,0.53
5729,9730,0.53
5790,9730,0.53
5815,9730,0.53
5817,9730,0.53
5843,9730,0.53
5955,9730,0.53
5983,9730,0.53
5985,9730,0.53
5986,9730,0.53
6011,9730,0.53
6042,9730,0.53
6069,9730,0.53
6097,9730,0.53
6181,9730,0.53
6209,9730,0.53
6262,9730,0.53
6289,9730,0.53
6323,9730,0.53
6344,9730,0.53
6352,9730,0.53
6383,9730,0.53
5657,9731,0.72
5668,9731,0.74
5680,9731,0.72
5681,9731,0.72
5684,9731,0.72
5699,9731,0.64
5729,9731,0.72
5790,9731,0.72
5815,9731,0.72
5817,9731,0.72
5843,9731,0.72
5955,9731,0.74
5957,9731,0.64
5983,9731,0.74
5985,9731,0.72
5986,9731,0.74
6011,9731,0.72
6042,9731,0.72
6067,9731,0.51
6069,9731,0.72
6097,9731,0.72
6123,9731,0.51
6151,9731,0.64
6181,9731,0.74
6209,9731,0.74
6323,9731,0.74
6344,9731,0.72
6352,9731,0.72
6383,9731,0.72
5657,9732,0.76
5667,9732,0.52
5668,9732,0.78
5680,9732,0.76
5681,9732,0.76
5684,9732,0.76
5699,9732,0.67
5708,9732,0.53
5729,9732,0.76
5786,9732,0.54
5790,9732,0.76
5815,9732,0.76
5817,9732,0.76
5843,9732,0.76
5929,9732,0.51
5955,9732,0.78
5957,9732,0.67
5983,9732,0.78
5985,9732,0.76
5986,9732,0.78
6011,9732,0.76
6038,9732,0.54
6042,9732,0.76
6067,9732,0.54
6069,9732,0.76
6070,9732,0.51
6095,9732,0.54
6097,9732,0.76
6098,9732,0.53
6123,9732,0.55
6151,9732,0.67
6178,9732,0.54
6181,9732,0.78
6209,9732,0.78
6234,9732,0.51
6237,9732,0.67
6262,9732,0.76
6289,9732,0.78
6294,9732,0.54
6323,9732,0.78
6343,9732,0.51
6344,9732,0.76
6352,9732,0.76
6370,9732,0.51
6371,9732,0.54
6383,9732,0.76
6384,9732,0.54
6396,9732,0.53
5657,9733,0.53
5668,9733,0.54
5680,9733,0.53
5681,9733,0.53
5684,9733,0.53
5729,9733,0.53
5790,9733,0.53
5815,9733,0.53
5817,9733,0.53
5843,9733,0.53
5955,9733,0.54
5983,9733,0.54
5985,9733,0.53
5986,9733,0.54
6011,9733,0.53
6042,9733,0.53
6069,9733,0.53
6097,9733,0.53
6262,9733,0.53
6289,9733,0.54
6323,9733,0.54
6344,9733,0.53
6352,9733,0.53
6383,9733,0.53
5657,9734,0.53
5668,9734,0.53
5680,9734,0.53
5681,9734,0.53
5684,9734,0.53
5729,9734,0.54
5790,9734,0.53
5815,9734,0.53
5817,9734,0.53
5843,9734,0.53
5955,9734,0.53
5983,9734,0.53
5985,9734,0.53
5986,9734,0.53
6011,9734,0.53
6042,9734,0.53
6069,9734,0.53
6097,9734,0.53
6181,9734,0.53
6209,9734,0.53
6262,9734,0.53
6289,9734,0.53
6323,9734,0.53
6344,9734,0.53
6352,9734,0.53
6383,9734,0.53
5657,9735,0.53
5668,9735,0.53
5680,9735,0.53
5681,9735,0.53
5684,9735,0.53
5729,9735,0.54
5790,9735,0.54
5815,9735,0.53
5817,9735,0.53
5843,9735,0.53
5955,9735,0.53
5983,9735,0.53
5985,9735,0.53
5986,9735,0.53
6011,9735,0.53
6042,9735,0.53
6069,9735,0.53
6181,9735,0.53
6209,9735,0.53
6262,9735,0.53
6289,9735,0.53
6323,9735,0.53
6344,9735,0.53
6352,9735,0.53
6383,9735,0.53
5657,9736,0.53
5668,9736,0.53
5680,9736,0.53
5681,9736,0.53
5684,9736,0.53
5729,9736,0.53
5790,9736,0.53
5815,9736,0.53
5817,9736,0.53
5843,9736,0.53
5955,9736,0.53
5983,9736,0.53
5985,9736,0.53
5986,9736,0.53
6011,9736,0.53
6069,9736,0.53
6097,9736,0.53
6181,9736,0.53
6209,9736,0.53
6262,9736,0.53
6289,9736,0.53
6323,9736,0.53
6344,9736,0.53
6352,9736,0.53
6383,9736,0.53
5657,9737,0.53
5668,9737,0.53
5680,9737,0.53
5681,9737,0.53
5684,9737,0.53
5729,9737,0.53
5790,9737,0.53
5815,9737,0.53
5817,9737,0.53
5843,9737,0.53
5955,9737,0.53
5983,9737,0.53
5985,9737,0.53
5986,9737,0.53
6011,9737,0.53
6097,9737,0.53
6181,9737,0.53
6209,9737,0.53
6262,9737,0.53
6289,9737,0.53
6323,9737,0.53
6344,9737,0.53
6352,9737,0.53
6383,9737,0.53
5657,9738,0.54
5668,9738,0.55
5680,9738,0.54
5681,9738,0.54
5684,9738,0.54
5729,9738,0.54
5790,9738,0.54
5815,9738,0.54
5817,9738,0.54
5843,9738,0.54
5955,9738,0.55
6011,9738,0.54
6042,9738,0.54
6069,9738,0.54
6097,9738,0.54
6181,9738,0.55
6209,9738,0.55
6262,9738,0.54
6289,9738,0.55
6323,9738,0.55
6344,9738,0.54
6352,9738,0.54
6383,9738,0.54
5657,9739,0.53
5668,9739,0.53
5680,9739,0.53
5681,9739,0.53
5684,9739,0.53
5729,9739,0.53
5790,9739,0.53
5815,9739,0.53
5817,9739,0.53
5843,9739,0.53
6042,9739,0.53
6069,9739,0.53
6097,9739,0.53
6181,9739,0.53
6209,9739,0.53
6262,9739,0.53
6289,9739,0.53
6323,9739,0.53
6344,9739,0.53
6352,9739,0.53
6383,9739,0.53
5657,9740,0.53
5668,9740,0.54
5680,9740,0.53
5681,9740,0.53
5684,9740,0.53
5729,9740,0.53
5790,9740,0.53
5815,9740,0.54
5817,9740,0.53
5843,9740,0.53
5955,9740,0.54
5983,9740,0.54
5985,9740,0.53
5986,9740,0.54
6011,9740,0.53
6042,9740,0.53
6069,9740,0.53
6097,9740,0.53
6181,9740,0.54
6209,9740,0.54
6262,9740,0.53
6289,9740,0.54
6323,9740,0.54
6344,9740,0.53
6352,9740,0.53
6383,9740,0.53
5657,9741,0.53
5668,9741,0.54
5680,9741,0.53
5681,9741,0.53
5684,9741,0.53
5729,9741,0.53
5790,9741,0.54
5815,9741,0.53
5817,9741,0.53
5843,9741,0.53
5983,9741,0.54
5985,9741,0.53
5986,9741,0.54
6011,9741,0.53
6042,9741,0.53
6069,9741,0.53
6097,9741,0.53
6181,9741,0.54
6209,9741,0.54
6262,9741,0.53
6289,9741,0.54
6323,9741,0.54
6344,9741,0.53
6352,9741,0.53
6383,9741,0.53
5657,9742,0.53
5668,9742,0.54
5680,9742,0.53
5681,9742,0.53
5684,9742,0.53
5729,9742,0.53
5790,9742,0.53
5815,9742,0.53
5955,9742,0.54
5983,9742,0.54
5985,9742,0.53
5986,9742,0.54
6011,9742,0.53
6042,9742,0.53
6069,9742,0.53
6097,9742,0.53
6181,9742,0.54
6209,9742,0.54
6262,9742,0.53
6289,9742,0.54
6323,9742,0.54
6344,9742,0.53
6352,9742,0.53
6383,9742,0.53
5657,9743,0.53
5668,9743,0.54
5680,9743,0.53
5681,9743,0.53
5684,9743,0.53
5729,9743,0.53
5955,9743,0.54
5983,9743,0.54
5985,9743,0.53
5986,9743,0.54
6011,9743,0.53
6042,9743,0.53
6069,9743,0.53
6097,9743,0.53
6181,9743,0.54
6209,9743,0.54
6262,9743,0.53
6289,9743,0.54
6323,9743,0.54
6344,9743,0.53
6352,9743,0.53
6383,9743,0.53
5657,9744,0.53
5668,9744,0.53
5680,9744,0.53
5681,9744,0.53
5684,9744,0.53
5729,9744,0.53
5790,9744,0.53
5815,9744,0.53
5817,9744,0.53
5843,9744,0.53
5955,9744,0.53
5983,9744,0.53
5985,9744,0.53
5986,9744,0.53
6011,9744,0.53
6042,9744,0.53
6069,9744,0.53
6097,9744,0.53
6181,9744,0.53
6209,9744,0.53
6262,9744,0.53
6289,9744,0.53
6323,9744,0.53
6344,9744,0.53
6352,9744,0.53
6383,9744,0.53
5657,9745,0.53
5668,9745,0.54
5680,9745,0.53
5681,9745,0.53
5684,9745,0.53
5729,9745,0.53
5790,9745,0.53
5815,9745,0.53
5817,9745,0.53
5843,9745,0.53
5955,9745,0.54
5983,9745,0.54
5985,9745,0.53
5986,9745,0.54
6011,9745,0.53
6042,9745,0.53
6069,9745,0.53
6097,9745,0.53
6181,9745,0.54
6209,9745,0.54
6262,9745,0.53
6289,9745,0.54
6323,9745,0.54
6344,9745,0.53
6352,9745,0.53
6383,9745,0.53
5657,9746,0.53
5668,9746,0.53
5680,9746,0.53
5681,9746,0.53
5684,9746,0.53
5790,9746,0.53
5815,9746,0.53
5817,9746,0.53
5843,9746,0.54
5955,9746,0.53
5983,9746,0.53
5985,9746,0.53
5986,9746,0.53
6011,9746,0.53
6042,9746,0.53
6069,9746,0.53
6097,9746,0.53
6181,9746,0.53
6209,9746,0.53
6262,9746,0.53
6289,9746,0.53
6323,9746,0.53
6344,9746,0.53
6352,9746,0.53
6383,9746,0.53
5657,9748,0.53
5668,9748,0.53
5680,9748,0.53
5681,9748,0.53
5684,9748,0.53
5729,9748,0.53
5790,9748,0.53
5815,9748,0.53
5817,9748,0.53
5843,9748,0.54
5955,9748,0.53
5983,9748,0.53
5985,9748,0.53
5986,9748,0.53
6011,9748,0.53
6042,9748,0.53
6069,9748,0.53
6097,9748,0.53
6181,9748,0.53
6209,9748,0.53
6262,9748,0.53
6289,9748,0.53
6323,9748,0.53
6344,9748,0.53
6352,9748,0.53
6383,9748,0.53
5657,9749,0.54
5668,9749,0.55
5729,9749,0.54
5790,9749,0.54
5815,9749,0.54
5817,9749,0.54
5843,9749,0.54
5955,9749,0.55
5983,9749,0.55
5985,9749,0.54
5986,9749,0.55
6011,9749,0.54
6042,9749,0.54
6069,9749,0.54
6097,9749,0.54
6181,9749,0.55
6209,9749,0.55
6262,9749,0.54
6289,9749,0.55
6323,9749,0.55
6344,9749,0.55
6352,9749,0.54
6383,9749,0.54
5657,9750,0.53
5668,9750,0.54
5684,9750,0.53
5729,9750,0.53
5790,9750,0.53
5815,9750,0.53
5817,9750,0.53
5843,9750,0.53
5955,9750,0.54
5983,9750,0.54
5985,9750,0.53
5986,9750,0.54
6011,9750,0.53
6042,9750,0.53
6069,9750,0.53
6097,9750,0.53
6181,9750,0.54
6209,9750,0.54
6262,9750,0.53
6289,9750,0.54
6323,9750,0.54
6344,9750,0.53
6352,9750,0.53
6383,9750,0.53
5657,9751,0.53
5680,9751,0.53
5681,9751,0.53
5684,9751,0.53
5729,9751,0.53
5790,9751,0.53
5815,9751,0.53
5817,9751,0.53
5843,9751,0.53
5955,9751,0.54
5983,9751,0.54
5985,9751,0.53
5986,9751,0.54
6011,9751,0.53
6042,9751,0.53
6069,9751,0.53
6097,9751,0.53
6181,9751,0.54
6209,9751,0.54
6262,9751,0.53
6289,9751,0.54
6323,9751,0.54
6344,9751,0.53
6352,9751,0.53
6383,9751,0.53
5657,9752,0.53
5680,9752,0.53
5681,9752,0.53
5684,9752,0.53
5729,9752,0.53
5790,9752,0.53
5815,9752,0.53
5817,9752,0.53
5843,9752,0.53
5955,9752,0.54
5983,9752,0.54
5985,9752,0.53
5986,9752,0.54
6011,9752,0.53
6042,9752,0.53
6069,9752,0.53
6097,9752,0.53
6181,9752,0.54
6209,9752,0.54
6262,9752,0.53
6289,9752,0.54
6323,9752,0.54
6344,9752,0.53
6352,9752,0.53
6383,9752,0.53
5657,9754,0.53
5668,9754,0.53
5680,9754,0.53
5681,9754,0.53
5684,9754,0.53
5729,9754,0.53
5790,9754,0.53
5815,9754,0.53
5817,9754,0.53
5843,9754,0.53
5955,9754,0.53
5983,9754,0.53
5985,9754,0.53
5986,9754,0.53
6011,9754,0.53
6042,9754,0.53
6069,9754,0.53
6097,9754,0.53
6181,9754,0.53
6209,9754,0.53
6262,9754,0.53
6289,9754,0.53
6323,9754,0.53
6344,9754,0.53
6352,9754,0.53
6383,9754,0.53
5657,9755,0.53
5668,9755,0.53
